1	7	52
1	16	43
1	18	60
1	19	16
2	12	75
2	18	97
2	21	54
3	5	91
3	22	63
3	25	29
4	6	17
4	15	95
4	16	74
4	21	84
5	3	34
5	4	83
5	22	37
5	25	39
6	1	79
6	3	93
6	9	49
6	15	65
6	16	43
6	19	36
6	20	33
6	23	92
7	1	30
7	8	100
7	11	29
7	15	51
7	17	69
7	18	83
8	13	81
8	17	60
8	18	16
9	2	72
9	7	80
9	10	60
9	12	22
10	2	83
10	8	86
10	16	45
10	23	75
11	1	52
11	6	38
11	13	57
11	21	20
11	25	63
12	8	42
12	9	40
12	10	55
13	7	100
13	11	28
13	23	78
13	24	74
14	3	12
14	4	11
14	10	18
14	13	48
14	23	91
14	25	20
15	3	11
15	19	17
16	14	38
16	15	92
17	8	70
17	15	84
17	21	38
17	24	85
18	3	55
18	4	85
18	5	47
18	8	11
18	11	16
18	15	69
18	23	58
18	25	44
19	7	96
19	12	13
19	22	16
20	8	57
20	10	42
20	21	87
20	24	85
21	12	91
21	14	80
21	17	82
22	7	78
22	16	59
22	18	15
23	3	15
23	4	79
23	5	96
23	13	57
23	16	55
24	11	33
24	25	59
25	1	95
25	9	51
25	16	59
