1	59	44
1	71	41
1	79	90
1	82	32
1	101	72
1	179	75
1	189	45
1	217	68
1	264	91
1	322	78
1	360	98
1	380	32
1	392	13
1	394	63
1	413	85
1	755	23
1	800	11
1	818	88
1	852	68
1	934	50
1	955	60
1	1053	72
1	1082	28
1	1094	23
1	1120	61
1	1178	77
1	1183	28
1	1209	42
2	7	74
2	16	66
2	20	79
2	130	69
2	182	76
2	262	15
2	358	51
2	372	94
2	378	70
2	417	28
2	539	78
2	553	27
2	619	49
2	621	53
2	722	21
2	782	87
2	802	31
2	931	60
3	4	32
3	17	19
3	122	56
3	192	28
3	213	92
3	294	76
3	371	23
3	406	54
3	493	80
3	516	47
3	680	18
3	696	46
3	708	79
3	720	23
3	785	45
3	787	95
3	862	85
3	885	96
3	927	66
3	935	35
3	998	100
3	1049	51
3	1079	60
3	1093	65
3	1127	33
3	1203	27
4	8	48
4	11	48
4	74	70
4	89	75
4	104	85
4	149	12
4	164	97
4	273	66
4	276	100
4	306	80
4	355	33
4	407	12
4	419	72
4	439	63
4	481	75
4	486	88
4	503	60
4	521	19
4	730	66
4	960	39
4	1002	38
4	1043	48
4	1058	53
5	103	67
5	111	70
5	133	99
5	162	70
5	169	51
5	204	25
5	262	97
5	278	57
5	334	24
5	339	11
5	579	63
5	592	65
5	623	75
5	630	62
5	717	36
5	772	83
5	810	82
5	934	29
5	961	87
5	1035	18
5	1043	66
5	1054	62
6	122	47
6	163	80
6	176	82
6	206	91
6	277	80
6	359	62
6	393	13
6	496	100
6	497	65
6	543	100
6	605	76
6	666	49
6	721	93
6	755	94
6	820	98
6	862	11
6	890	69
6	981	41
6	986	80
6	1001	63
6	1036	63
6	1059	68
6	1084	62
7	47	23
7	60	96
7	75	44
7	144	90
7	160	27
7	161	93
7	206	34
7	347	43
7	358	98
7	374	21
7	440	100
7	519	62
7	530	94
7	576	82
7	599	61
7	636	17
7	752	72
7	754	28
7	824	69
7	833	26
7	869	35
7	892	47
7	895	96
7	1000	38
7	1112	79
7	1126	76
7	1209	92
8	148	43
8	153	68
8	190	11
8	270	24
8	278	86
8	309	51
8	319	11
8	327	83
8	398	88
8	420	78
8	423	88
8	435	22
8	436	69
8	440	83
8	532	57
8	655	47
8	713	52
8	724	29
8	796	36
8	865	88
8	907	76
8	1068	18
8	1144	61
9	6	42
9	49	88
9	70	41
9	151	55
9	209	90
9	221	95
9	253	73
9	256	62
9	319	58
9	433	68
9	471	62
9	477	83
9	479	34
9	495	32
9	557	91
9	673	25
9	761	38
9	879	45
9	929	52
9	933	43
9	988	61
9	1025	91
9	1064	97
9	1068	31
9	1134	22
9	1183	23
9	1209	20
10	91	57
10	119	38
10	206	98
10	207	49
10	284	87
10	307	48
10	366	46
10	373	98
10	376	91
10	386	41
10	406	32
10	411	51
10	424	77
10	427	52
10	447	37
10	471	39
10	501	34
10	523	62
10	574	27
10	620	16
10	667	70
10	675	36
10	724	23
10	725	74
10	806	67
10	810	40
10	856	97
10	888	57
10	963	16
10	993	64
10	1008	45
10	1045	88
10	1126	72
10	1179	69
10	1196	29
10	1223	40
11	8	91
11	12	58
11	58	62
11	79	38
11	144	36
11	148	29
11	171	64
11	219	29
11	290	18
11	388	93
11	419	30
11	422	84
11	462	23
11	468	11
11	482	42
11	509	72
11	556	92
11	589	93
11	596	36
11	635	18
11	669	82
11	683	30
11	703	98
11	751	42
