1	2	37243	91
1	36	37390	97
2	1	37209	95
2	3	37245	82
2	37	37257	92
3	2	37459	85
3	4	37522	95
3	38	37396	97
4	3	37282	93
4	5	37249	83
4	39	37299	85
5	4	37248	99
5	6	37217	87
5	40	37234	80
6	5	37589	85
6	7	37418	98
6	41	37361	88
7	6	37549	93
7	8	37531	84
7	42	37330	85
8	7	37456	81
8	9	37264	96
8	43	37390	96
9	8	37388	88
9	10	37301	87
9	44	37492	98
10	9	37316	84
10	11	37525	97
10	45	37375	100
11	10	37389	83
11	12	37323	99
11	46	37520	94
12	11	37259	88
12	13	37504	86
12	47	37410	96
13	12	37407	83
13	14	37483	98
13	48	37557	85
14	13	37339	93
14	15	37374	86
14	49	37407	93
15	14	37488	94
15	16	37371	82
15	50	37489	96
16	15	37545	91
16	17	37257	88
16	51	37484	92
17	16	37426	98
17	18	37356	83
17	52	37439	82
18	17	37579	88
18	19	37363	94
18	53	37289	96
19	18	37301	94
19	20	37388	80
19	54	37388	94
20	19	37334	86
20	21	37596	100
20	55	37398	100
21	20	37403	94
21	22	37249	82
21	56	37558	89
22	21	37503	98
22	23	37276	88
22	57	37512	100
23	22	37351	89
23	24	37491	81
23	58	37203	92
24	23	37377	98
24	25	37434	92
24	59	37291	92
25	24	37238	92
25	26	37481	96
25	60	37310	94
26	25	37481	99
26	27	37576	97
26	61	37385	97
27	26	37510	92
27	28	37568	89
27	62	37316	95
28	27	37478	82
28	29	37296	84
28	63	37369	89
29	28	37300	99
29	30	37252	96
29	64	37519	81
30	29	37386	94
30	31	37569	94
30	65	37362	95
31	30	37512	80
31	32	37497	81
31	66	37409	95
32	31	37477	94
32	33	37481	95
32	67	37478	81
33	32	37345	88
33	34	37343	81
33	68	37244	94
34	33	37461	80
34	35	37445	98
34	69	37473	94
35	34	37590	80
35	70	37444	86
36	1	37301	95
36	37	37256	82
36	71	37522	98
37	2	37573	85
37	36	37247	81
37	38	37328	95
37	72	37239	86
38	3	37490	91
38	37	37371	93
38	39	37589	87
38	73	37326	96
39	4	37280	99
39	38	37499	99
39	40	37299	89
39	74	37209	98
40	5	37518	93
40	39	37488	87
40	41	37457	91
40	75	37344	83
41	6	37327	85
41	40	37425	96
41	42	37468	97
41	76	37399	96
42	7	37567	82
42	41	37455	82
42	43	37533	84
42	77	37283	94
43	8	37267	86
43	42	37237	100
43	44	37542	93
43	78	37310	93
44	9	37598	96
44	43	37563	87
44	45	37521	94
44	79	37522	87
45	10	37528	83
45	44	37325	83
45	46	37205	96
45	80	37276	96
46	11	37435	89
46	45	37565	83
46	47	37385	91
46	81	37521	92
47	12	37228	92
47	46	37405	85
47	48	37418	94
47	82	37251	94
48	13	37255	95
48	47	37590	84
48	49	37523	83
48	83	37383	84
49	14	37337	94
49	48	37218	89
49	50	37474	85
49	84	37536	92
50	15	37425	85
50	49	37422	98
50	51	37496	92
50	85	37356	99
51	16	37593	97
51	50	37567	89
51	52	37394	84
51	86	37466	80
52	17	37293	80
52	51	37313	97
52	53	37301	98
52	87	37294	86
53	18	37565	94
53	52	37321	85
53	54	37285	91
53	88	37242	84
54	19	37328	88
54	53	37556	84
54	55	37204	81
54	89	37264	82
55	20	37464	83
55	54	37553	86
55	56	37238	91
55	90	37312	100
56	21	37403	83
56	55	37206	95
56	57	37308	85
56	91	37306	80
57	22	37515	91
57	56	37242	84
57	58	37379	86
57	92	37306	94
