1	2	463	91
1	21	610	97
2	1	429	95
2	3	465	82
2	22	477	92
3	2	679	85
3	4	742	95
3	23	616	97
4	3	502	93
4	5	469	83
4	24	519	85
5	4	468	99
5	6	437	87
5	25	454	80
6	5	809	85
6	7	638	98
6	26	581	88
7	6	769	93
7	8	751	84
7	27	550	85
8	7	676	81
8	9	484	96
8	28	610	96
9	8	608	88
9	10	521	87
9	29	712	98
10	9	536	84
10	11	745	97
10	30	595	100
11	10	609	83
11	12	543	99
11	31	740	94
12	11	479	88
12	13	724	86
12	32	630	96
13	12	627	83
13	14	703	98
13	33	777	85
14	13	559	93
14	15	594	86
14	34	627	93
15	14	708	94
15	16	591	82
15	35	709	96
16	15	765	91
16	17	477	88
16	36	704	92
17	16	646	98
17	18	576	83
17	37	659	82
18	17	799	88
18	19	583	94
18	38	509	96
19	18	521	94
19	20	608	80
19	39	608	94
20	19	554	86
20	40	816	100
21	1	618	100
21	22	623	94
21	41	469	82
22	2	778	89
22	21	723	98
22	23	496	88
22	42	732	100
23	3	571	89
23	22	711	81
23	24	423	92
23	43	597	98
24	4	654	92
24	23	511	92
24	25	458	92
24	44	701	96
25	5	530	94
25	24	701	99
25	26	796	97
25	45	605	97
26	6	730	92
26	25	788	89
26	27	536	95
26	46	698	82
27	7	516	84
27	26	589	89
27	28	520	99
27	47	472	96
28	8	739	81
28	27	606	94
28	29	789	94
28	48	582	95
29	9	732	80
29	28	717	81
29	30	629	95
29	49	697	94
30	10	701	95
30	29	698	81
30	31	565	88
30	50	563	81
31	11	464	94
31	30	681	80
31	32	665	98
31	51	693	94
32	12	810	80
32	31	664	86
32	33	521	95
32	52	476	82
33	13	742	98
33	32	793	85
33	34	467	81
33	53	548	95
34	14	459	86
34	33	710	91
34	35	591	93
34	54	809	87
35	15	546	96
35	34	500	99
35	36	719	99
35	55	519	89
36	16	429	98
36	35	738	93
36	37	708	87
36	56	677	91
37	17	564	83
37	36	547	85
37	38	645	96
37	57	688	97
38	18	619	96
38	37	787	82
38	39	675	82
38	58	753	84
39	19	503	94
39	38	487	86
39	40	457	100
39	59	762	93
40	20	530	93
40	39	818	96
40	60	783	87
41	21	741	94
41	42	742	87
41	61	748	83
42	22	545	83
42	41	425	96
42	43	496	96
42	62	655	89
43	23	785	83
43	42	605	91
43	44	741	92
43	63	448	92
44	24	625	85
44	43	638	94
44	45	471	94
44	64	475	95
45	25	810	84
45	44	743	83
45	46	603	84
45	65	557	94
46	26	438	89
46	45	694	85
46	47	756	92
46	66	645	85
47	27	642	98
47	46	716	92
47	48	576	99
47	67	813	97
