1	2	763	91
1	26	910	97
2	1	729	95
2	3	765	82
2	27	777	92
3	2	979	85
3	4	1042	95
3	28	916	97
4	3	802	93
4	5	769	83
4	29	819	85
5	4	768	99
5	6	737	87
5	30	754	80
6	5	1109	85
6	7	938	98
6	31	881	88
7	6	1069	93
7	8	1051	84
7	32	850	85
8	7	976	81
8	9	784	96
8	33	910	96
9	8	908	88
9	10	821	87
9	34	1012	98
10	9	836	84
10	11	1045	97
10	35	895	100
11	10	909	83
11	12	843	99
11	36	1040	94
12	11	779	88
12	13	1024	86
12	37	930	96
13	12	927	83
13	14	1003	98
13	38	1077	85
14	13	859	93
14	15	894	86
14	39	927	93
15	14	1008	94
15	16	891	82
15	40	1009	96
16	15	1065	91
16	17	777	88
16	41	1004	92
17	16	946	98
17	18	876	83
17	42	959	82
18	17	1099	88
18	19	883	94
18	43	809	96
19	18	821	94
19	20	908	80
19	44	908	94
20	19	854	86
20	21	1116	100
20	45	918	100
21	20	923	94
21	22	769	82
21	46	1078	89
22	21	1023	98
22	23	796	88
22	47	1032	100
23	22	871	89
23	24	1011	81
23	48	723	92
24	23	897	98
24	25	954	92
24	49	811	92
25	24	758	92
25	50	1001	96
26	1	830	94
26	27	1001	99
26	51	1096	97
27	2	905	97
27	26	1030	92
27	28	1088	89
27	52	836	95
28	3	998	82
28	27	816	84
28	29	889	89
28	53	820	99
29	4	772	96
29	28	1039	81
29	30	906	94
29	54	1089	94
30	5	882	95
30	29	1032	80
30	31	1017	81
30	55	929	95
31	6	997	94
31	30	1001	95
31	32	998	81
31	56	865	88
32	7	863	81
32	31	764	94
32	33	981	80
32	57	965	98
33	8	993	94
33	32	1110	80
33	34	964	86
33	58	821	95
34	9	776	82
34	33	1042	98
34	35	1093	85
34	59	767	81
35	10	848	95
35	34	759	86
35	36	1010	91
35	60	891	93
36	11	1109	87
36	35	846	96
36	37	800	99
36	61	1019	99
37	12	819	89
37	36	729	98
37	38	1038	93
37	62	1008	87
38	13	977	91
38	37	864	83
38	39	847	85
38	63	945	96
39	14	988	97
39	38	919	96
39	40	1087	82
39	64	975	82
40	15	1053	84
40	39	803	94
40	41	787	86
40	65	757	100
41	16	1062	93
41	40	830	93
41	42	1118	96
41	66	1083	87
42	17	1041	94
42	41	1042	87
42	43	1048	83
42	67	845	83
43	18	725	96
43	42	796	96
43	44	955	89
43	68	1085	83
44	19	905	91
44	43	1041	92
44	45	748	92
44	69	925	85
45	20	938	94
45	44	771	94
45	46	775	95
45	70	1110	84
46	21	1043	83
46	45	903	84
46	47	857	94
46	71	738	89
47	22	994	85
47	46	1056	92
47	48	945	85
47	72	942	98
48	23	1016	92
48	47	876	99
48	49	1113	97
48	73	1087	89
49	24	914	84
49	48	986	80
49	50	813	80
49	74	833	97
50	25	821	98
50	49	814	86
50	75	1085	94
51	26	841	85
51	52	805	91
51	76	762	84
52	27	848	88
52	51	1076	84
52	53	724	81
52	77	784	82
53	28	984	83
53	52	1073	86
53	54	758	91
53	78	832	100
54	29	923	83
54	53	726	95
54	55	828	85
54	79	826	80
55	30	1035	91
55	54	762	84
55	56	899	86
55	80	826	94
56	31	763	85
56	55	1070	85
56	57	807	82
56	81	1056	84
57	32	983	97
57	56	833	94
57	58	793	95
57	82	840	81
58	33	926	85
58	57	1045	85
58	59	980	100
58	83	929	91
59	34	960	82
59	58	955	80
59	60	993	85
59	84	1063	96
60	35	748	83
60	59	1013	84
60	61	736	88
60	85	842	88
61	36	901	91
61	60	1084	94
61	62	743	86
61	86	966	92
62	37	829	92
62	61	876	93
62	63	1111	83
62	87	898	99
63	38	906	86
63	62	962	84
63	64	1030	88
63	88	832	86
64	39	871	88
64	63	949	85
64	65	1118	94
64	89	806	98
65	40	954	88
65	64	760	94
65	66	984	81
65	90	839	93
66	41	871	98
66	65	783	100
66	67	1019	93
66	91	946	87
67	42	768	91
67	66	872	95
67	68	832	100
67	92	894	91
68	43	856	84
68	67	730	97
68	69	952	85
68	93	972	89
69	44	1027	93
69	68	864	95
69	70	996	84
69	94	815	82
70	45	775	97
70	69	1065	89
70	71	914	88
70	95	772	91
71	46	733	100
71	70	766	86
71	72	947	98
71	96	861	96
72	47	937	88
72	71	1059	92
72	73	878	98
72	97	976	94
73	48	725	89
73	72	1118	93
73	74	1008	82
73	98	1020	85
74	49	999	82
74	73	798	98
74	75	1075	85
74	99	1012	97
75	50	939	96
75	74	968	85
75	100	1102	84
76	51	1039	85
76	77	1106	84
76	101	949	87
77	52	821	81
77	76	1116	99
77	78	1026	93
77	102	1011	86
78	53	856	94
78	77	808	82
78	79	782	85
78	103	889	88
79	54	1093	81
79	78	1089	81
79	80	1116	82
79	104	1093	96
80	55	1050	98
80	79	1089	82
80	81	765	91
80	105	766	92
81	56	852	96
81	80	1003	94
81	82	729	86
81	106	849	93
82	57	824	85
82	81	1005	88
82	83	999	88
82	107	726	88
83	58	725	88
83	82	1061	94
83	84	1043	98
83	108	1102	87
84	59	1022	91
84	83	1068	84
84	85	773	81
84	109	881	94
85	60	828	94
85	84	1006	97
85	86	903	88
85	110	807	81
86	61	901	100
86	85	963	93
86	87	1007	83
86	111	829	83
87	62	743	93
87	86	1076	96
87	88	992	97
87	112	748	87
88	63	976	99
88	87	882	82
88	89	1098	81
88	113	723	84
89	64	846	94
89	88	911	80
89	90	939	87
89	114	779	82
90	65	827	81
90	89	805	88
90	91	1099	93
90	115	1095	98
91	66	982	91
91	90	815	97
91	92	985	89
91	116	1025	92
92	67	1048	93
92	91	937	95
92	93	867	88
92	117	1023	93
93	68	894	89
93	92	961	86
93	94	998	91
93	118	1024	96
94	69	946	96
94	93	883	80
94	95	947	81
94	119	1054	98
95	70	795	100
95	94	949	100
95	96	837	97
95	120	823	80
96	71	799	88
96	95	789	82
96	97	815	80
96	121	871	89
97	72	900	93
97	96	913	85
97	98	864	81
97	122	822	99
98	73	1053	100
98	97	819	96
98	99	862	80
98	123	916	97
99	74	1097	96
99	98	983	91
99	100	1010	91
99	124	772	83
100	75	871	96
100	99	992	94
100	125	936	81
101	76	759	98
101	102	781	96
101	126	1086	94
102	77	789	88
102	101	1119	87
102	103	844	88
102	127	961	87
103	78	1034	92
103	102	1021	95
103	104	820	93
103	128	1110	97
104	79	1062	89
104	103	1098	89
104	105	1031	87
104	129	950	88
105	80	934	82
105	104	839	97
105	106	893	97
105	130	1009	82
106	81	750	96
106	105	781	98
106	107	770	88
106	131	1031	84
107	82	790	97
107	106	890	94
107	108	959	81
107	132	860	89
108	83	899	84
108	107	1068	91
108	109	1024	96
108	133	765	82
109	84	1068	89
109	108	763	87
109	110	885	96
109	134	874	89
110	85	893	81
110	109	839	97
110	111	884	98
110	135	776	93
111	86	1038	87
111	110	1074	100
111	112	1025	93
111	136	950	80
112	87	819	89
112	111	842	97
112	113	1022	80
112	137	1090	86
113	88	1009	81
113	112	742	80
113	114	943	84
113	138	985	84
114	89	783	96
114	113	744	96
114	115	890	86
114	139	1016	97
115	90	722	95
115	114	1006	100
115	116	1093	88
115	140	732	99
116	91	771	87
116	115	924	94
116	117	874	94
116	141	977	93
117	92	1085	88
117	116	993	96
117	118	1044	95
117	142	807	94
118	93	1061	97
118	117	1016	92
118	119	994	82
118	143	1095	80
119	94	867	83
119	118	846	80
119	120	1054	88
119	144	847	80
120	95	795	81
120	119	810	91
120	121	957	86
120	145	925	93
121	96	733	81
121	120	786	91
121	122	1003	83
121	146	817	91
122	97	1085	84
122	121	1090	95
122	123	756	83
122	147	733	97
123	98	1035	89
123	122	938	80
123	124	1063	94
123	148	1070	85
124	99	1081	88
124	123	839	89
124	125	1026	88
124	149	734	98
125	100	949	96
125	124	1098	80
125	150	928	95
126	101	754	80
126	127	986	80
126	151	772	83
127	102	739	89
127	126	1072	97
127	128	967	92
127	152	854	80
128	103	790	98
128	127	966	85
128	129	815	89
128	153	843	95
129	104	1061	81
129	128	954	99
129	130	736	85
129	154	860	93
130	105	865	98
130	129	1067	94
130	131	914	91
130	155	883	96
131	106	954	86
131	130	931	95
131	132	1043	96
131	156	850	95
132	107	1070	88
132	131	933	86
132	133	1025	89
132	157	798	93
133	108	923	97
133	132	732	95
133	134	757	81
133	158	811	89
134	109	849	98
134	133	769	86
134	135	1094	85
134	159	1115	95
135	110	920	83
135	134	1050	80
135	136	721	94
135	160	907	85
136	111	752	82
136	135	860	82
136	137	1041	88
136	161	1073	91
137	112	797	96
137	136	867	94
137	138	985	85
137	162	944	83
138	113	957	95
138	137	884	87
138	139	1069	83
138	163	1075	82
139	114	905	95
139	138	745	91
139	140	997	80
139	164	992	82
140	115	751	87
140	139	768	99
140	141	933	89
140	165	1077	91
141	116	847	81
141	140	854	96
141	142	747	84
141	166	756	91
142	117	954	87
142	141	1097	97
142	143	953	99
142	167	940	87
143	118	779	92
143	142	957	96
143	144	849	95
143	168	898	82
144	119	897	84
144	143	1069	88
144	145	773	97
144	169	1117	91
145	120	863	95
145	144	740	93
145	146	784	100
145	170	1103	98
146	121	746	91
146	145	805	94
146	147	1082	87
146	171	904	92
147	122	867	89
147	146	899	89
147	148	888	84
147	172	902	81
148	123	783	87
148	147	808	88
148	149	1075	95
148	173	1037	97
149	124	1115	87
149	148	969	98
149	150	892	95
149	174	843	82
150	125	828	99
150	149	968	83
150	175	865	100
151	126	1031	85
151	152	793	94
151	176	1110	95
152	127	1009	91
152	151	809	95
152	153	1019	99
152	177	721	97
153	128	850	86
153	152	880	96
153	154	797	92
153	178	1037	91
154	129	776	83
154	153	1091	93
154	155	736	98
154	179	756	83
155	130	827	96
155	154	1100	82
155	156	736	83
155	180	903	80
156	131	841	96
156	155	1006	88
156	157	880	87
156	181	1076	81
157	132	856	94
157	156	726	87
157	158	883	95
157	182	935	97
158	133	901	88
158	157	1068	88
158	159	1095	87
158	183	1001	91
159	134	1070	97
159	158	859	97
159	160	1076	95
159	184	1015	81
160	135	996	83
160	159	1109	83
160	161	752	83
160	185	731	98
161	136	846	89
161	160	954	97
161	162	972	95
161	186	1008	98
162	137	941	81
162	161	749	97
162	163	869	98
162	187	848	87
163	138	913	83
163	162	1075	84
163	164	846	100
163	188	1056	85
164	139	1120	94
164	163	1016	95
164	165	991	96
164	189	980	96
165	140	820	92
165	164	882	98
165	166	943	85
165	190	998	86
166	141	1026	99
166	165	1117	99
166	167	1014	81
166	191	803	80
167	142	948	80
167	166	982	93
167	168	981	99
167	192	962	93
168	143	743	100
168	167	755	91
168	169	765	88
168	193	1003	98
169	144	1074	97
169	168	1021	94
169	170	1001	98
169	194	1094	85
170	145	996	83
170	169	806	83
170	171	924	80
170	195	982	98
171	146	1087	95
171	170	932	95
171	172	769	86
171	196	842	82
172	147	928	93
172	171	734	89
172	173	906	92
172	197	917	95
173	148	1049	86
173	172	927	87
173	174	927	82
173	198	988	100
174	149	850	87
174	173	761	89
174	175	883	100
174	199	965	96
175	150	1013	89
175	174	1045	84
175	200	1098	96
176	151	831	88
176	177	722	97
176	201	791	83
177	152	764	93
177	176	826	81
177	178	984	89
177	202	1047	83
178	153	932	85
178	177	920	94
178	179	795	95
178	203	878	98
179	154	917	89
179	178	844	96
179	180	1033	92
179	204	1060	87
180	155	912	87
180	179	936	80
180	181	804	88
180	205	847	81
181	156	1050	99
181	180	1070	95
181	182	762	96
181	206	973	81
182	157	903	91
182	181	727	89
182	183	898	82
182	207	1062	92
183	158	838	81
183	182	1070	95
183	184	920	100
183	208	983	91
184	159	854	96
184	183	889	85
184	185	738	82
184	209	750	81
185	160	1094	97
185	184	878	81
185	186	763	85
185	210	889	83
186	161	853	85
186	185	899	92
186	187	732	85
186	211	1069	83
187	162	1101	97
187	186	1109	97
187	188	772	91
187	212	937	81
188	163	922	84
188	187	797	84
188	189	1023	86
188	213	930	91
189	164	887	95
189	188	1013	92
189	190	1115	88
189	214	1020	85
190	165	975	95
190	189	822	92
190	191	1031	91
190	215	765	87
191	166	851	84
191	190	886	88
191	192	1058	91
191	216	1016	80
192	167	915	97
192	191	991	87
192	193	739	100
192	217	1049	80
193	168	738	92
193	192	825	92
193	194	938	80
193	218	1087	87
194	169	888	87
194	193	1034	95
194	195	936	87
194	219	769	96
195	170	770	94
195	194	1039	80
195	196	1066	95
195	220	728	92
196	171	884	85
196	195	1075	87
196	197	801	99
196	221	1047	95
197	172	918	86
197	196	903	91
197	198	801	91
197	222	954	80
198	173	888	87
