5	82	36
6	222	80
7	33	18
9	67	98
13	118	38
17	23	27
17	121	92
18	94	19
19	174	96
22	165	95
23	189	67
25	159	20
30	147	12
31	185	67
34	109	78
34	137	57
36	24	87
37	158	75
41	46	19
42	77	96
42	179	45
45	168	99
46	169	73
47	10	96
56	75	46
58	68	26
59	84	72
59	166	47
62	134	75
64	155	31
67	62	69
72	150	45
73	32	40
75	84	16
76	163	42
77	73	73
79	175	68
80	45	21
80	132	26
80	216	69
82	78	58
85	163	24
87	115	40
89	22	52
91	40	53
92	202	32
93	200	85
100	16	38
105	5	76
108	117	95
108	130	61
110	3	24
115	105	53
116	73	19
117	59	76
118	65	98
119	3	14
119	17	21
127	82	18
128	22	66
129	70	21
137	4	55
142	48	61
143	141	49
143	221	81
147	191	62
148	127	97
150	94	20
152	127	75
155	1	87
155	181	95
156	17	42
158	180	64
161	7	15
165	71	68
165	216	79
167	158	50
171	66	29
173	55	85
175	68	88
175	126	96
184	104	59
184	138	90
189	31	33
190	218	79
191	7	42
192	47	68
192	205	47
195	20	88
198	40	42
200	71	77
205	65	81
214	111	27
218	101	55
219	10	77
219	125	23
219	128	21
219	224	76
220	138	19
221	194	13
