1	2	403	91
1	26	550	97
2	1	369	95
2	3	405	82
2	27	417	92
3	2	619	85
3	4	682	95
3	28	556	97
4	3	442	93
4	5	409	83
4	29	459	85
5	4	408	99
5	6	377	87
5	30	394	80
6	5	749	85
6	7	578	98
6	31	521	88
7	6	709	93
7	8	691	84
7	32	490	85
8	7	616	81
8	9	424	96
8	33	550	96
9	8	548	88
9	10	461	87
9	34	652	98
10	9	476	84
10	11	685	97
10	35	535	100
11	10	549	83
11	12	483	99
11	36	680	94
12	11	419	88
12	13	664	86
12	37	570	96
13	12	567	83
13	14	643	98
13	38	717	85
14	13	499	93
14	15	534	86
14	39	567	93
15	14	648	94
15	16	531	82
15	40	649	96
16	15	705	91
16	17	417	88
16	41	644	92
17	16	586	98
17	18	516	83
17	42	599	82
18	17	739	88
18	19	523	94
18	43	449	96
19	18	461	94
19	20	548	80
19	44	548	94
20	19	494	86
20	21	756	100
20	45	558	100
21	20	563	94
21	22	409	82
21	46	718	89
22	21	663	98
22	23	436	88
22	47	672	100
23	22	511	89
23	24	651	81
23	48	363	92
24	23	537	98
24	25	594	92
24	49	451	92
25	24	398	92
25	50	641	96
26	1	470	94
26	27	641	99
26	51	736	97
27	2	545	97
27	26	670	92
27	28	728	89
27	52	476	95
28	3	638	82
28	27	456	84
28	29	529	89
28	53	460	99
29	4	412	96
29	28	679	81
29	30	546	94
29	54	729	94
30	5	522	95
30	29	672	80
30	31	657	81
30	55	569	95
31	6	637	94
31	30	641	95
31	32	638	81
31	56	505	88
32	7	503	81
32	31	404	94
32	33	621	80
32	57	605	98
33	8	633	94
33	32	750	80
33	34	604	86
33	58	461	95
34	9	416	82
34	33	682	98
34	35	733	85
34	59	407	81
35	10	488	95
35	34	399	86
35	36	650	91
35	60	531	93
36	11	749	87
36	35	486	96
36	37	440	99
36	61	659	99
37	12	459	89
37	36	369	98
37	38	678	93
37	62	648	87
38	13	617	91
38	37	504	83
38	39	487	85
38	63	585	96
39	14	628	97
39	38	559	96
39	40	727	82
39	64	615	82
40	15	693	84
40	39	443	94
40	41	427	86
40	65	397	100
41	16	702	93
41	40	470	93
41	42	758	96
41	66	723	87
42	17	681	94
42	41	682	87
42	43	688	83
42	67	485	83
43	18	365	96
43	42	436	96
43	44	595	89
43	68	725	83
44	19	545	91
44	43	681	92
44	45	388	92
44	69	565	85
45	20	578	94
45	44	411	94
45	46	415	95
45	70	750	84
46	21	683	83
46	45	543	84
46	47	497	94
46	71	378	89
47	22	634	85
47	46	696	92
47	48	585	85
47	72	582	98
48	23	656	92
48	47	516	99
48	49	753	97
48	73	727	89
49	24	554	84
