1	39	14
1	48	12
1	52	11
1	144	3
1	162	9
1	195	15
1	204	2
1	247	12
1	262	2
1	300	10
1	347	3
1	442	7
1	464	15
1	597	6
1	713	5
1	721	6
1	725	2
1	800	10
1	809	4
1	919	14
1	1099	2
1	1103	9
1	1163	15
1	1306	4
1	1342	6
1	1381	9
1	1533	15
1	1607	15
1	1774	14
1	1810	14
1	1867	12
1	1990	15
1	2047	8
1	2272	4
1	2286	2
1	2366	7
1	2485	6
2	79	13
2	115	5
2	232	13
2	359	8
2	409	13
2	461	15
2	468	11
2	473	3
2	601	7
2	671	13
2	703	2
2	745	11
2	890	4
2	1003	14
2	1047	13
2	1074	14
2	1134	10
2	1144	5
2	1173	14
2	1211	15
2	1219	13
2	1348	4
2	1394	9
2	1525	2
2	1585	5
2	1820	7
2	1885	5
2	1968	11
2	1993	12
2	2082	2
2	2094	15
2	2182	4
2	2387	13
2	2410	11
2	2428	8
2	2444	5
2	2492	14
3	32	7
3	111	5
3	558	8
3	575	6
3	645	12
3	684	10
3	781	2
3	886	8
3	887	6
3	1139	14
3	1153	12
3	1185	12
3	1399	4
3	1405	15
3	1473	5
3	1523	14
3	1562	4
3	1854	11
3	1856	4
3	1955	7
3	1968	14
3	1971	12
3	2048	14
3	2213	12
3	2493	11
4	104	7
4	263	4
4	328	3
4	466	13
4	537	7
4	648	11
4	654	10
4	671	5
4	687	11
4	792	10
4	954	10
4	1045	4
4	1059	12
4	1265	13
4	1278	5
4	1290	2
4	1451	13
4	1553	9
4	1644	6
4	1654	11
4	1732	11
4	1753	5
4	1770	9
4	1892	15
4	1913	4
4	2099	9
4	2196	4
4	2220	5
4	2283	10
4	2317	7
4	2371	7
4	2380	10
4	2388	6
4	2400	15
4	2467	11
4	2476	8
4	2480	3
5	55	7
5	445	12
5	478	6
5	533	12
5	861	7
5	907	8
5	1039	13
5	1276	6
5	1324	12
5	1377	5
5	1483	11
5	1513	15
5	1565	5
5	1675	14
5	1821	4
5	1915	9
5	1961	3
5	2100	8
5	2124	14
5	2180	3
5	2181	10
5	2202	4
5	2238	12
5	2280	13
5	2343	15
5	2442	10
5	2491	6
5	2496	14
6	59	5
6	192	9
6	245	3
6	344	8
6	439	8
6	646	3
6	761	10
6	771	6
6	811	7
6	1144	14
6	1183	15
6	1252	3
6	1300	4
6	1353	8
6	1375	8
6	1462	7
6	1611	13
6	1617	10
6	1627	13
6	1716	14
6	1812	15
6	1814	9
6	1838	10
6	1882	13
6	1981	7
6	1982	10
6	1993	14
6	2136	2
6	2415	4
6	2424	6
6	2448	6
7	65	2
7	261	14
7	292	12
7	341	10
7	558	4
7	568	11
7	685	9
7	699	11
7	729	8
7	803	14
7	845	11
7	867	12
7	964	2
7	1014	13
7	1241	12
7	1266	6
7	1313	3
7	1451	10
7	1463	15
7	1481	12
7	1516	2
7	1522	9
7	1563	5
7	1721	4
7	1752	6
7	1755	2
7	1825	6
7	1830	7
7	1856	15
7	1913	14
7	1948	3
7	1967	8
7	2057	3
7	2061	12
7	2234	15
7	2257	13
7	2273	7
7	2397	13
8	363	9
8	421	11
8	554	15
8	576	2
8	703	15
8	716	2
8	733	9
8	973	2
8	991	7
8	1291	14
8	1338	3
8	1382	2
8	1480	3
8	1569	9
8	1699	8
8	1714	3
8	1774	15
8	1858	5
8	1881	12
8	1928	9
8	1930	15
8	2243	7
8	2271	14
8	2401	7
8	2411	6
8	2431	10
9	87	12
9	105	6
9	176	15
9	178	3
9	209	2
9	542	2
9	688	11
9	702	9
9	709	11
9	783	7
9	950	4
9	1140	10
9	1226	15
9	1250	15
9	1282	3
9	1529	14
9	1530	6
9	1573	13
9	1643	8
9	1669	6
9	1729	14
9	1741	6
9	1792	12
9	1851	3
9	1855	7
9	1936	5
9	2093	4
9	2125	7
9	2180	14
9	2357	2
9	2409	12
10	78	7
10	103	10
10	137	10
10	178	4
10	210	4
10	391	4
10	394	4
10	542	10
10	608	7
10	627	14
10	696	7
10	749	13
10	820	4
10	873	14
10	1033	15
10	1138	15
10	1235	10
10	1249	7
10	1279	11
10	1300	15
10	1326	5
10	1453	13
10	1612	12
10	1670	10
10	1747	5
10	1808	9
10	1823	8
10	1853	6
10	1949	13
10	1961	6
10	2041	13
10	2060	11
10	2188	15
10	2317	4
10	2419	10
10	2443	15
10	2449	3
10	2481	8
11	37	13
11	41	12
11	45	14
11	73	10
11	202	3
11	219	13
11	266	10
11	288	11
11	295	8
11	301	4
11	312	12
11	348	9
11	391	12
11	453	6
11	463	5
11	504	14
11	558	6
11	666	14
11	730	12
11	826	6
11	1138	10
11	1248	7
11	1328	14
11	1534	6
11	1849	5
11	2023	9
11	2079	7
11	2092	12
11	2183	13
11	2276	4
12	249	12
12	327	15
12	329	15
12	377	15
12	428	10
12	682	8
12	849	12
12	1012	14
12	1034	9
12	1136	7
12	1171	4
12	1237	4
12	1286	10
12	1364	13
12	1555	8
12	1622	8
12	1658	12
12	1719	8
12	1740	10
12	1868	15
12	1870	10
12	2039	13
12	2171	5
12	2222	11
12	2338	8
12	2383	3
12	2390	6
12	2448	14
12	2470	9
12	2486	3
13	95	3
13	191	6
13	220	8
13	274	11
13	290	9
13	303	9
13	354	3
13	374	3
13	402	8
13	614	8
13	674	14
13	708	13
13	804	8
13	812	5
13	861	5
13	913	11
13	1036	3
13	1126	10
13	1148	4
13	1180	2
13	1342	12
13	1606	14
13	1701	8
13	1799	12
13	1834	11
13	1877	8
13	1896	6
13	1930	5
13	2096	4
13	2109	8
13	2120	11
13	2190	7
13	2273	14
13	2292	13
14	50	2
14	115	7
14	142	6
14	249	11
14	416	11
14	584	10
14	589	11
14	645	9
14	684	3
14	746	10
14	823	15
14	1044	5
14	1163	4
14	1165	14
14	1315	15
14	1395	9
14	1460	5
14	1483	10
14	1538	11
14	1610	11
14	1640	8
14	1645	12
14	1654	4
14	1675	14
14	1737	7
14	1794	9
14	1852	12
14	1938	12
14	1947	9
14	2044	3
14	2347	11
14	2359	2
14	2366	3
14	2399	13
14	2404	3
14	2456	6
14	2471	4
15	55	15
15	143	4
15	148	3
15	155	6
15	175	11
15	184	5
15	279	11
15	378	14
15	420	10
15	452	13
15	455	9
15	615	11
15	695	13
15	799	11
15	934	11
15	953	2
15	1059	9
15	1068	2
15	1094	10
15	1154	3
15	1164	8
15	1209	10
15	1236	6
15	1244	14
15	1285	6
15	1424	3
15	1522	9
15	1653	11
15	1674	9
15	1799	7
15	1805	5
15	1823	2
15	1855	2
15	1858	12
15	1905	2
15	1990	8
15	2160	14
15	2210	4
15	2220	9
15	2415	9
15	2420	9
15	2465	11
16	103	4
16	116	9
16	153	3
16	170	14
16	250	14
16	393	3
16	496	15
16	500	11
16	845	6
16	881	10
16	1065	11
16	1137	4
16	1180	11
16	1251	15
16	1258	5
16	1279	12
16	1316	2
16	1415	15
16	1461	10
16	1664	10
16	1667	11
16	1680	5
16	1692	8
16	1780	13
16	1895	4
16	1926	10
16	1931	14
16	2150	6
16	2160	6
16	2187	7
16	2425	8
16	2480	7
17	275	4
17	314	2
17	446	14
17	515	2
17	524	2
17	552	3
17	562	7
17	749	12
17	752	13
17	901	14
17	920	8
17	1067	6
17	1606	11
17	1608	3
17	1637	3
17	1655	5
17	1673	7
17	1686	13
17	1721	6
17	1744	4
17	1853	13
17	1902	4
17	1917	8
17	1939	12
17	1945	13
17	1970	10
17	2036	4
17	2062	6
17	2327	4
17	2363	14
18	167	6
18	206	5
18	207	12
18	236	11
18	254	12
18	273	14
18	307	2
18	363	10
18	500	11
18	557	9
18	696	11
18	704	2
18	929	13
18	942	6
18	1091	13
18	1212	9
18	1234	6
18	1242	4
18	1249	2
18	1365	12
18	1545	7
18	1570	4
18	1595	2
18	1605	14
18	1670	3
18	1755	7
18	1756	12
18	1825	7
18	1844	2
18	1942	8
18	1981	4
18	2001	13
18	2081	15
18	2161	12
18	2169	7
18	2172	3
18	2205	11
18	2391	8
18	2416	3
18	2428	6
19	134	6
19	228	12
19	261	4
19	392	10
19	484	2
19	522	4
19	547	13
19	560	13
19	594	11
19	706	7
19	840	13
19	848	3
19	938	2
19	1006	3
19	1040	8
19	1195	3
19	1206	2
19	1218	5
19	1241	9
19	1273	5
19	1387	5
19	1397	2
19	1430	12
19	1799	11
19	1904	6
19	1926	9
19	2007	4
19	2086	8
19	2102	10
19	2213	15
19	2285	12
19	2493	3
20	91	9
20	110	8
20	286	12
20	521	13
20	599	6
20	745	15
20	851	12
20	977	12
20	1019	5
20	1091	6
20	1203	15
20	1235	4
20	1398	9
20	1480	4
20	1481	2
20	1483	3
20	1579	2
20	1722	14
20	1730	14
20	1804	15
20	1809	15
20	1885	11
20	1970	7
20	2032	3
20	2244	7
20	2392	7
20	2438	7
21	345	8
21	449	8
21	494	15
21	505	5
21	592	3
21	679	3
21	706	12
21	857	5
21	1033	6
21	1051	3
21	1170	3
21	1195	14
21	1209	5
21	1221	5
21	1321	8
21	1352	11
21	1417	10
21	1464	12
21	1532	11
21	1541	5
21	1547	4
21	1574	2
21	1577	14
21	1580	10
21	1593	13
21	1663	13
21	1841	8
21	2225	15
21	2263	6
21	2471	9
22	6	12
22	50	10
22	304	15
22	311	3
22	316	14
22	328	6
22	395	8
22	422	3
22	487	15
22	642	14
22	655	14
22	794	4
22	1022	8
22	1055	7
22	1070	13
22	1235	2
22	1615	9
22	1814	11
22	1859	3
22	1896	3
22	1907	10
22	1911	10
22	2055	12
22	2080	15
22	2131	8
22	2135	13
22	2250	11
22	2373	8
22	2402	9
22	2422	5
23	49	4
23	223	5
23	229	7
23	273	15
23	304	3
23	562	6
23	909	4
23	1098	5
23	1101	11
23	1379	11
23	1515	14
23	1542	13
23	1693	14
23	1759	15
23	1843	5
23	1895	6
23	1993	3
23	2047	11
23	2107	3
23	2121	10
23	2215	3
23	2405	14
24	82	4
24	145	4
24	184	9
24	200	15
24	211	10
24	228	15
24	278	6
24	359	13
24	496	2
24	621	3
24	665	11
24	690	2
24	768	5
24	839	6
24	879	8
24	916	6
24	1000	14
24	1034	2
24	1083	12
24	1102	10
24	1133	3
24	1162	13
24	1221	5
24	1303	4
24	1420	14
24	1435	10
24	1506	15
24	1538	12
24	1593	6
24	1657	4
24	1772	2
24	1800	6
24	2404	9
24	2463	6
25	99	5
25	182	2
25	602	14
25	603	15
25	682	14
25	820	11
25	822	12
25	860	8
25	935	10
25	945	5
25	967	8
25	994	2
25	1049	6
25	1100	7
25	1119	13
25	1120	11
25	1174	7
25	1279	11
25	1402	14
25	1422	8
25	1547	15
25	1551	6
25	1565	13
25	1596	14
25	1600	2
25	1653	8
25	1718	3
25	1719	3
25	1793	9
25	1922	14
25	2047	12
25	2077	5
25	2079	14
25	2218	15
25	2382	14
25	2475	13
26	49	5
26	68	4
26	273	3
26	387	10
26	464	2
26	516	10
26	571	2
26	612	2
26	740	14
26	767	14
26	787	4
26	834	14
26	840	14
26	983	5
26	1055	2
26	1085	4
26	1258	9
26	1304	5
26	1492	2
26	1544	15
26	1597	13
26	1649	2
26	1662	14
26	1803	10
26	1848	7
26	1944	12
26	1979	12
26	1990	3
26	2004	8
26	2044	6
26	2104	4
26	2300	9
26	2380	2
26	2402	14
26	2440	14
26	2476	13
27	10	5
27	49	10
27	92	2
27	145	13
27	273	15
27	371	14
27	436	12
27	441	2
27	457	9
27	607	4
27	752	5
27	769	7
27	868	15
27	988	7
27	989	6
27	1034	8
27	1145	9
27	1241	8
27	1259	4
27	1314	3
27	1321	12
27	1365	6
27	1382	6
27	1444	10
27	1527	15
27	1618	15
27	1654	11
27	1772	13
27	1813	2
27	1925	13
27	1927	11
27	1981	13
27	2007	8
27	2043	11
27	2056	3
27	2059	2
27	2079	8
27	2143	7
27	2285	2
27	2353	10
27	2415	11
27	2484	11
28	22	7
28	55	12
28	196	3
28	212	14
28	276	3
28	293	8
28	331	9
28	373	15
28	384	9
28	400	6
28	432	15
28	513	2
28	657	8
28	696	15
28	755	3
28	781	8
28	913	12
28	920	10
28	1145	11
28	1149	6
28	1161	12
28	1280	4
28	1444	12
28	1555	14
28	1678	7
28	1696	7
28	1733	15
28	1744	3
28	1822	7
28	1851	5
28	1982	4
28	2154	14
28	2159	7
28	2184	7
28	2225	2
28	2231	4
28	2310	2
28	2469	11
29	69	2
29	204	12
29	273	2
29	345	3
29	350	15
29	434	12
29	465	8
29	501	2
29	517	2
29	586	4
29	611	9
29	653	11
29	714	15
29	801	12
29	828	10
29	902	7
29	903	7
29	962	5
29	1005	2
29	1027	11
29	1104	9
29	1117	14
29	1167	8
29	1396	12
29	1426	3
29	1505	10
29	1543	2
29	1562	10
29	1755	7
29	1832	13
29	1863	15
29	1894	4
29	1939	9
29	1994	3
29	2080	7
29	2123	6
29	2225	9
29	2298	2
30	57	4
30	109	11
30	160	11
30	168	5
30	241	6
30	290	11
30	367	8
30	368	8
30	637	9
30	647	2
30	706	6
30	718	10
30	768	15
30	776	9
30	781	10
30	857	13
30	979	13
30	1049	3
30	1118	14
30	1195	11
30	1257	4
30	1321	8
30	1383	3
30	1389	4
30	1399	2
30	1406	14
30	1571	8
30	1589	8
30	1650	2
30	1687	6
30	1689	15
30	2115	2
30	2119	10
30	2232	8
