1	27	11
1	30	8
1	31	3
1	57	5
1	111	10
1	154	4
1	167	11
1	195	3
1	202	10
1	295	7
2	28	6
2	112	5
2	147	11
2	160	6
2	178	7
2	189	9
2	248	9
2	263	9
3	32	10
3	77	5
3	88	11
3	98	11
3	106	6
3	111	4
3	191	3
3	200	4
3	245	6
3	253	11
3	274	9
3	277	9
3	299	6
4	42	9
4	77	3
4	128	7
4	135	7
4	158	6
4	159	9
4	163	7
4	171	11
4	204	9
4	225	11
4	226	3
4	231	7
4	247	2
4	277	8
4	288	8
4	291	9
4	297	3
4	298	11
5	39	8
5	51	11
5	64	3
5	68	11
5	72	6
5	124	10
5	143	5
5	149	4
5	153	4
5	183	4
5	185	11
5	232	11
5	246	3
6	4	3
6	11	4
6	33	9
6	41	5
6	53	8
6	66	5
6	72	8
6	106	3
6	175	5
6	184	11
6	197	6
6	202	7
6	266	2
6	290	4
7	23	4
7	40	10
7	42	8
7	44	4
7	83	9
7	89	10
7	96	8
7	105	4
7	135	8
7	228	10
7	233	2
7	235	9
7	238	4
7	258	2
8	14	7
8	17	10
8	46	4
8	60	5
8	84	2
8	140	4
8	151	7
8	153	7
8	165	3
8	171	10
8	219	10
8	263	4
8	270	3
8	292	9
9	7	9
9	16	7
9	53	8
9	55	7
9	99	8
9	106	2
9	196	10
9	211	5
9	255	7
9	269	11
9	291	2
10	22	8
10	48	2
10	69	9
10	122	8
10	129	3
10	142	7
10	145	7
10	170	9
10	185	6
10	221	10
10	274	11
10	275	10
10	298	3
11	1	7
11	31	11
11	119	7
11	125	8
11	152	5
11	158	5
11	180	2
11	190	11
11	210	10
11	238	2
11	262	3
11	263	11
11	273	5
11	275	10
11	289	4
11	292	7
12	7	11
12	58	11
12	81	11
12	92	5
12	117	8
12	148	2
12	177	10
12	191	9
12	237	10
12	240	5
12	260	2
12	266	2
12	271	9
13	32	7
13	52	7
13	68	6
13	160	7
13	170	5
13	172	8
13	193	2
13	221	7
13	224	8
13	249	11
13	255	7
13	273	10
13	276	8
13	283	9
14	80	7
14	107	8
14	115	2
14	136	8
14	151	9
14	160	6
14	196	5
14	214	5
14	220	11
14	225	10
14	249	3
14	257	2
14	296	8
15	6	8
15	7	3
15	47	10
15	99	11
15	110	11
15	128	5
15	133	8
15	143	7
15	144	11
15	164	5
15	173	4
15	187	8
15	213	9
15	226	6
15	231	9
15	273	5
15	291	4
16	23	7
16	25	9
16	51	11
16	53	4
16	60	9
16	73	6
16	126	4
16	191	2
16	211	10
16	220	11
16	238	9
16	286	3
17	13	10
17	18	8
17	19	7
17	63	8
17	97	3
17	117	4
17	130	11
17	147	7
17	154	7
17	204	7
17	206	6
17	234	6
17	267	8
17	271	6
18	4	5
18	13	5
18	42	6
18	64	4
18	98	3
18	109	4
18	207	2
18	213	3
18	265	8
18	267	3
19	99	4
19	119	2
19	156	6
19	158	8
19	164	3
19	186	10
19	248	11
19	272	2
20	33	8
20	42	11
20	108	7
20	123	10
20	163	2
20	185	11
20	192	7
20	212	4
20	261	10
20	288	4
21	23	8
21	57	8
21	65	8
21	69	7
21	88	3
21	102	4
21	103	4
21	153	5
21	169	10
21	178	4
21	190	5
21	211	11
21	222	4
21	242	8
21	252	6
21	279	7
22	11	3
22	16	5
22	37	2
22	101	4
22	172	11
22	244	9
23	9	11
23	21	11
23	52	10
23	60	6
23	78	10
23	100	8
23	102	3
23	176	8
23	201	2
23	248	2
23	256	6
23	260	6
23	265	10
24	50	3
24	75	9
24	146	8
24	154	3
24	172	8
24	214	5
24	232	5
24	236	5
24	242	7
24	252	7
24	282	7
24	300	2
25	17	5
25	39	8
25	60	10
25	78	11
25	82	2
25	122	10
25	182	3
25	205	11
25	221	3
25	225	7
25	227	9
25	247	11
25	257	3
25	275	6
25	276	11
26	24	3
26	78	8
26	79	4
26	92	9
26	95	7
26	129	4
26	131	8
26	212	7
26	225	11
26	282	5
26	295	6
27	34	8
27	53	7
27	55	5
27	67	3
27	68	6
27	78	2
27	184	11
27	189	10
27	198	4
27	201	8
27	213	6
27	220	8
27	243	9
27	251	6
28	13	7
28	14	10
28	40	4
28	97	3
28	133	8
28	242	5
28	243	6
28	249	11
28	261	9
29	19	8
29	32	5
29	47	5
29	49	10
29	93	8
29	97	10
29	98	9
29	124	9
29	137	8
29	139	10
29	169	9
29	177	10
29	212	7
29	244	9
29	257	8
29	284	4
30	25	4
30	57	2
30	125	10
30	135	3
30	200	10
30	213	2
30	215	2
30	218	6
30	231	3
30	242	7
30	267	6
30	291	5
30	294	8
30	297	3
31	39	7
31	47	7
31	69	5
31	119	7
31	193	5
31	218	11
31	220	3
31	259	6
31	263	5
31	266	8
31	273	7
31	286	10
31	288	11
31	295	11
32	8	5
32	29	10
32	37	10
32	77	11
32	86	8
32	103	10
32	168	7
32	178	4
32	181	11
32	202	8
32	203	10
32	218	3
32	237	10
32	259	10
32	263	6
33	98	2
33	110	4
33	196	8
33	226	3
33	232	8
33	239	5
33	242	5
33	263	2
33	274	10
34	4	6
34	11	7
34	74	8
34	90	10
34	134	11
34	164	9
34	178	4
34	183	10
34	236	3
34	239	11
34	250	4
34	254	6
34	259	9
34	279	10
34	292	4
35	4	4
35	36	7
35	97	10
35	108	8
35	121	9
35	122	11
35	138	5
35	144	2
35	148	2
35	231	5
35	242	4
36	44	5
36	108	11
36	119	5
36	154	3
36	192	11
36	239	5
36	282	9
36	296	2
37	13	5
37	24	5
37	47	3
37	62	6
37	115	4
37	172	2
37	177	2
37	185	5
37	250	4
37	266	6
37	299	9
38	68	7
38	79	2
38	85	5
38	101	10
38	140	5
38	242	7
38	246	11
39	1	5
39	16	10
39	71	11
39	102	3
39	117	2
39	135	9
39	143	10
39	162	4
39	231	3
39	239	8
39	298	9
40	4	4
40	26	8
40	32	8
40	55	6
40	88	3
40	114	5
40	116	7
40	141	5
40	226	8
40	289	9
41	1	4
41	34	7
41	39	8
41	62	6
41	71	9
41	81	9
41	148	8
41	165	11
41	174	9
41	186	4
41	197	4
41	211	4
41	258	6
41	263	8
42	31	11
42	37	11
42	92	6
42	119	10
42	132	3
42	134	11
42	137	10
42	199	2
42	221	6
42	222	4
42	225	4
42	227	3
42	230	6
42	239	10
42	250	7
42	272	5
