1	7	61	44489
7	1	61	44489
1	17	106	13169
17	1	106	13169
1	25	125	3816
25	1	125	3816
1	29	78	6165
29	1	78	6165
1	37	80	18965
37	1	80	18965
1	46	43	27490
46	1	43	27490
2	16	154	29156
16	2	154	29156
2	24	127	42929
24	2	127	42929
2	37	139	4810
37	2	139	4810
2	41	153	48800
41	2	153	48800
2	46	44	11545
46	2	44	11545
2	47	98	8521
47	2	98	8521
3	24	144	81940
24	3	144	81940
3	31	125	44644
31	3	125	44644
3	32	75	27850
32	3	75	27850
3	41	70	24049
41	3	70	24049
4	5	147	7813
5	4	147	7813
4	38	62	4194
38	4	62	4194
5	35	37	6354
35	5	37	6354
5	38	116	17929
38	5	116	17929
5	40	39	42824
40	5	39	42824
6	32	142	10485
32	6	142	10485
6	33	49	7229
33	6	49	7229
6	41	159	3562
41	6	159	3562
6	49	50	9332
49	6	50	9332
7	8	78	27586
8	7	78	27586
7	17	107	34516
17	7	107	34516
7	18	59	17082
18	7	59	17082
7	37	114	76212
37	7	114	76212
7	38	147	13793
38	7	147	13793
8	9	122	10553
9	8	122	10553
8	18	154	23656
18	8	154	23656
8	37	87	14506
37	8	87	14506
8	42	126	17986
42	8	126	17986
8	47	42	27365
47	8	42	27365
9	10	70	4149
10	9	70	4149
9	14	136	11057
14	9	136	11057
9	18	119	19045
18	9	119	19045
9	42	81	1445
42	9	81	1445
10	12	111	34385
12	10	111	34385
10	14	43	8420
14	10	43	8420
10	20	132	27121
20	10	132	27121
10	33	158	18989
33	10	158	18989
10	42	84	3200
42	10	84	3200
11	12	103	16505
12	11	103	16505
11	20	127	4597
20	11	127	4597
11	26	63	19490
26	11	63	19490
11	39	100	3385
39	11	100	3385
11	44	121	4409
44	11	121	4409
12	20	148	19508
20	12	148	19508
12	26	47	35725
26	12	47	35725
12	33	70	23796
33	12	70	23796
12	45	56	21060
45	12	56	21060
12	49	159	4381
49	12	159	4381
13	20	40	2105
20	13	40	2105
13	22	98	7578
22	13	98	7578
13	28	62	1537
28	13	62	1537
13	39	145	637
39	13	145	637
13	44	152	3229
44	13	152	3229
14	15	72	22226
15	14	72	22226
14	18	118	3074
18	14	118	3074
14	20	137	32009
20	14	137	32009
14	35	151	23850
35	14	151	23850
15	20	57	17341
20	15	57	17341
15	22	107	1576
22	15	107	1576
15	28	103	13025
28	15	103	13025
15	35	112	5096
35	15	112	5096
16	24	43	17125
24	16	43	17125
16	34	153	3281
34	16	153	3281
16	46	83	14285
46	16	83	14285
16	50	148	22810
50	16	148	22810
17	25	133	12365
25	17	133	12365
17	29	93	2066
29	17	93	2066
18	35	151	20564
35	18	151	20564
18	38	63	22385
38	18	63	22385
19	24	110	30465
24	19	110	30465
19	30	144	6597
30	19	144	6597
19	43	98	2993
43	19	98	2993
19	48	72	6530
48	19	72	6530
20	28	99	314
28	20	99	314
20	39	130	4226
39	20	130	4226
21	23	129	12322
23	21	129	12322
21	50	63	29988
50	21	63	29988
22	28	126	8653
28	22	126	8653
22	35	72	11600
35	22	72	11600
22	40	136	11050
40	22	136	11050
22	44	45	15205
44	22	45	15205
23	34	48	39005
34	23	48	39005
23	50	158	5098
50	23	158	5098
24	27	67	49733
27	24	67	49733
24	34	123	18698
34	24	123	18698
24	43	149	43136
43	24	149	43136
24	48	134	31025
48	24	134	31025
25	29	69	4329
29	25	69	4329
25	46	39	28594
46	25	39	28594
26	36	141	22250
36	26	141	22250
26	40	108	78728
40	26	108	78728
26	44	86	25681
44	26	86	25681
26	45	96	35545
45	26	96	35545
27	30	93	1217
30	27	93	1217
27	43	97	405
43	27	97	405
30	43	48	1640
43	30	48	1640
30	48	140	22445
48	30	140	22445
31	32	39	26594
32	31	39	26594
31	45	42	38666
45	31	42	38666
32	41	106	24949
41	32	106	24949
32	45	53	13520
45	32	53	13520
32	49	48	18185
49	32	48	18185
33	41	110	5725
41	33	110	5725
33	42	48	13693
42	33	48	13693
33	47	158	18932
47	33	158	18932
33	49	113	8737
49	33	113	8737
34	48	156	49993
48	34	156	49993
34	50	90	15977
50	34	90	15977
35	38	140	24733
38	35	140	24733
35	40	150	30050
40	35	150	30050
36	45	144	27785
45	36	144	27785
37	46	68	12785
46	37	68	12785
37	47	108	12937
47	37	108	12937
39	44	93	1010
44	39	93	1010
40	44	152	17525
44	40	152	17525
41	47	86	20353
47	41	86	20353
42	47	49	15773
47	42	49	15773
45	49	122	26377
49	45	122	26377
46	50	156	42125
50	46	156	42125
