1	361	1325	2074
361	1	1325	2074
1	376	1573	1156
376	1	1573	1156
1	450	1407	109
450	1	1407	109
1	499	1490	1732
499	1	1490	1732
2	166	1449	712
166	2	1449	712
2	252	1205	2888
252	2	1205	2888
2	257	1020	5008
257	2	1020	5008
2	353	1052	592
353	2	1052	592
2	389	907	725
389	2	907	725
3	174	1519	761
174	3	1519	761
3	292	1535	562
292	3	1535	562
3	406	1181	281
406	3	1181	281
3	424	871	241
424	3	871	241
4	391	1133	265
391	4	1133	265
4	432	1375	97
432	4	1375	97
5	396	912	149
396	5	912	149
5	451	1007	360
451	5	1007	360
5	483	1125	941
483	5	1125	941
6	339	1225	1157
339	6	1225	1157
6	459	1075	593
459	6	1075	593
6	482	1552	1901
482	6	1552	1901
7	72	1581	549
72	7	1581	549
7	145	1576	37
145	7	1576	37
7	366	1312	260
366	7	1312	260
8	293	1069	3445
293	8	1069	3445
8	306	962	545
306	8	962	545
8	358	1180	488
358	8	1180	488
8	398	1195	698
398	8	1195	698
8	430	1042	2665
430	8	1042	2665
8	497	1137	425
497	8	1137	425
9	223	985	637
223	9	985	637
9	240	908	845
240	9	908	845
9	360	901	1192
360	9	901	1192
9	474	1383	1825
474	9	1383	1825
9	485	941	2533
485	9	941	2533
10	49	1374	466
49	10	1374	466
10	315	1047	145
315	10	1047	145
10	480	1002	484
480	10	1002	484
11	64	1435	676
64	11	1435	676
11	127	889	377
127	11	889	377
11	417	1442	1586
417	11	1442	1586
11	463	1056	1480
463	11	1056	1480
12	300	1536	5300
300	12	1536	5300
12	438	967	1882
438	12	967	1882
12	441	1357	1225
441	12	1357	1225
13	65	872	153
65	13	872	153
13	319	1032	2509
319	13	1032	2509
13	496	831	6890
496	13	831	6890
14	186	1437	3625
186	14	1437	3625
14	307	1402	7625
307	14	1402	7625
14	355	823	5364
355	14	823	5364
15	61	1261	530
61	15	1261	530
15	204	864	1576
204	15	864	1576
15	338	1521	1444
338	15	1521	1444
15	339	1450	3205
339	15	1450	3205
15	438	1256	1010
438	15	1256	1010
15	459	1204	2041
459	15	1204	2041
16	265	922	505
265	16	922	505
16	319	1540	145
319	16	1540	145
16	354	982	1780
354	16	982	1780
17	148	885	338
148	17	885	338
17	179	1291	196
179	17	1291	196
17	407	1528	1237
407	17	1528	1237
17	467	896	1114
467	17	896	1114
17	491	1514	1154
491	17	1514	1154
18	100	1040	841
100	18	1040	841
18	317	849	2245
317	18	849	2245
18	377	906	14724
377	18	906	14724
18	404	1183	2452
404	18	1183	2452
19	198	869	3314
198	19	869	3314
19	307	1163	1697
307	19	1163	1697
19	394	1449	6497
394	19	1449	6497
20	87	1555	1037
87	20	1555	1037
20	326	1032	985
326	20	1032	985
20	472	1387	234
472	20	1387	234
21	249	1567	3721
249	21	1567	3721
21	253	1491	1469
253	21	1491	1469
21	368	1179	661
368	21	1179	661
21	405	1116	2788
405	21	1116	2788
22	184	1439	424
184	22	1439	424
22	424	808	3389
424	22	808	3389
22	479	1261	5381
479	22	1261	5381
22	490	1409	2401
490	22	1409	2401
23	326	1268	3281
326	23	1268	3281
23	382	1331	725
382	23	1331	725
23	460	1559	1377
460	23	1559	1377
23	461	1100	5
