1	8	142	1184
8	1	142	1184
1	43	256	25362
43	1	256	25362
1	97	183	1682
97	1	183	1682
2	17	171	1301
17	2	171	1301
2	56	258	3793
56	2	258	3793
2	70	266	3026
70	2	266	3026
2	74	171	9565
74	2	171	9565
3	24	261	10064
24	3	261	10064
3	27	307	7829
27	3	307	7829
3	29	248	5125
29	3	248	5125
3	50	180	21860
50	3	180	21860
3	94	264	20666
94	3	264	20666
4	12	131	1780
12	4	131	1780
4	17	259	2186
17	4	259	2186
4	70	252	1289
70	4	252	1289
4	97	178	2817
97	4	178	2817
5	41	328	4072
41	5	328	4072
5	50	350	16529
50	5	350	16529
5	55	295	1940
55	5	295	1940
5	72	244	4810
72	5	244	4810
5	85	338	15581
85	5	338	15581
5	88	127	9685
88	5	127	9685
5	94	152	10825
94	5	152	10825
6	13	278	2113
13	6	278	2113
6	58	174	3061
58	6	174	3061
6	86	182	3341
86	6	182	3341
6	93	138	3940
93	6	138	3940
6	99	167	1700
99	6	167	1700
7	23	241	3250
23	7	241	3250
7	89	336	6001
89	7	336	6001
7	96	259	5013
96	7	259	5013
8	17	246	8501
17	8	246	8501
8	61	300	26585
61	8	300	26585
8	74	344	25085
74	8	344	25085
8	97	311	5122
97	8	311	5122
9	20	187	4021
20	9	187	4021
9	38	163	6884
38	9	163	6884
9	59	157	1296
59	9	157	1296
9	71	267	125
71	9	267	125
9	81	159	2097
81	9	159	2097
10	14	286	922
14	10	286	922
10	83	341	884
83	10	341	884
10	87	260	1989
87	10	260	1989
10	95	238	442
95	10	238	442
11	16	313	8144
16	11	313	8144
11	18	253	8537
18	11	253	8537
11	22	310	4365
22	11	310	4365
11	43	157	14653
43	11	157	14653
11	45	199	13786
45	11	199	13786
11	75	309	872
75	11	309	872
11	97	289	22313
97	11	289	22313
12	18	171	3881
18	12	171	3881
12	33	280	18050
33	12	280	18050
12	52	197	3769
52	12	197	3769
12	70	269	5185
70	12	269	5185
12	90	322	7072
90	12	322	7072
12	97	137	5473
97	12	137	5473
13	93	323	441
93	13	323	441
13	99	317	1913
99	13	317	1913
14	49	332	8282
49	14	332	8282
14	62	292	1205
62	14	292	1205
14	78	276	13858
78	14	276	13858
14	87	123	3025
87	14	123	3025
14	95	281	1800
95	14	281	1800
15	31	334	2516
31	15	334	2516
15	39	144	5057
39	15	144	5057
16	22	153	9341
22	16	153	9341
16	26	205	1061
26	16	205	1061
16	45	172	11074
45	16	172	11074
16	46	150	23752
46	16	150	23752
17	70	159	529
70	17	159	529
17	97	235	5501
97	17	235	5501
18	52	158	50
52	18	158	50
18	75	140	7693
75	18	140	7693
18	97	349	4468
97	18	349	4468
19	33	127	7760
33	19	127	7760
19	47	300	7501
47	19	300	7501
19	49	357	4745
49	19	357	4745
19	51	307	4913
51	19	307	4913
19	56	261	10642
56	19	261	10642
19	70	318	18125
70	19	318	18125
20	38	262	6865
38	20	262	6865
20	40	262	5290
40	20	262	5290
20	57	347	4786
57	20	347	4786
20	59	264	1717
59	20	264	1717
21	28	189	650
28	21	189	650
21	44	280	14825
44	21	280	14825
21	54	310	14036
54	21	310	14036
21	59	122	15725
59	21	122	15725
21	80	182	13241
80	21	182	13241
22	46	279	19945
46	22	279	19945
22	63	291	5924
63	22	291	5924
22	75	247	1889
75	22	247	1889
23	25	341	7633
25	23	341	7633
23	82	295	13513
82	23	295	13513
23	89	184	14033
89	23	184	14033
23	93	349	5877
93	23	349	5877
23	96	126	12541
96	23	126	12541
24	37	302	949
37	24	302	949
24	42	193	2450
42	24	193	2450
24	69	334	10420
69	24	334	10420
24	94	245	6866
94	24	245	6866
25	30	199	745
30	25	199	745
25	77	187	277
77	25	187	277
25	82	200	17056
82	25	200	17056
25	93	235	7618
