1	10	7
1	19	8
1	30	8
1	50	9
2	3	8
2	11	8
2	14	4
2	15	7
2	22	8
2	31	5
2	34	6
2	45	9
2	56	9
2	58	8
2	60	8
2	66	7
3	6	8
3	10	5
3	14	4
3	25	6
3	26	8
3	42	9
3	44	9
3	45	6
3	46	5
3	48	8
3	49	8
3	56	5
3	72	6
4	1	9
4	19	7
4	21	9
4	39	6
4	75	7
5	8	8
5	16	7
5	20	7
5	24	8
5	50	5
6	27	7
6	51	7
6	66	6
6	72	6
6	78	7
7	4	5
7	11	9
7	19	5
7	20	6
7	27	4
7	31	7
7	45	4
7	52	7
7	58	8
7	62	8
7	69	8
8	34	7
8	46	8
8	55	8
9	13	9
9	15	5
9	59	9
9	65	8
9	79	6
10	5	6
10	6	9
10	18	5
10	19	6
10	23	9
10	36	6
10	69	6
10	71	6
11	2	7
11	13	9
11	21	4
11	29	4
11	32	8
11	47	8
11	62	6
12	8	5
12	19	6
12	28	6
12	38	4
12	40	8
12	60	6
12	61	5
13	6	8
13	11	8
13	12	4
13	15	6
13	18	9
13	37	6
13	39	6
13	48	6
13	57	5
13	65	4
13	70	5
13	76	5
14	13	7
14	30	6
14	36	8
14	41	9
14	54	5
14	68	6
14	74	6
14	76	9
14	79	7
15	7	7
15	12	9
15	19	4
15	20	4
15	21	7
15	51	6
16	5	8
16	6	8
16	17	5
16	68	4
16	78	9
17	11	4
17	16	7
17	39	6
17	41	5
17	58	8
17	63	8
17	77	6
18	21	7
18	48	6
18	55	4
18	60	5
18	74	9
19	7	5
19	11	5
19	27	8
19	66	7
20	15	6
20	39	7
20	47	9
20	55	9
21	1	5
21	2	9
21	11	8
21	15	5
21	42	4
21	55	8
22	9	4
22	10	7
22	25	7
22	28	8
22	48	4
22	59	6
22	61	5
22	65	7
22	80	8
23	6	9
23	9	9
23	20	5
23	27	7
23	31	5
24	9	8
24	23	7
24	68	9
24	69	5
25	8	8
25	11	8
25	38	5
25	48	7
25	78	4
26	15	4
26	33	5
26	35	7
26	60	4
26	72	4
26	74	5
27	4	6
27	15	8
27	46	5
27	61	5
28	17	9
28	21	4
28	36	8
28	46	4
28	50	6
28	72	5
29	6	8
29	7	9
29	61	9
29	71	7
29	79	5
30	9	4
30	27	7
30	29	9
30	39	9
30	40	7
30	48	6
30	70	8
30	73	4
30	77	7
31	4	5
31	19	6
31	26	5
31	32	8
31	47	5
31	53	4
31	60	5
31	75	4
31	76	5
31	80	9
32	18	7
32	22	9
32	42	8
32	45	4
32	49	9
32	63	7
32	75	8
33	1	6
33	8	4
33	14	4
33	22	8
33	29	4
33	69	5
33	71	9
33	74	7
34	14	9
34	24	8
34	45	5
34	62	7
34	72	6
35	22	9
35	40	4
35	57	9
35	62	4
35	69	7
36	5	4
36	6	9
36	37	6
36	41	8
37	9	8
37	13	9
37	15	8
37	17	8
37	32	9
37	71	8
38	22	5
38	37	6
38	69	5
39	1	4
39	2	5
39	8	6
39	18	4
39	65	9
39	77	6
40	6	6
40	14	9
40	22	7
40	56	4
40	57	7
40	72	4
40	79	5
41	9	4
41	14	8
41	16	6
41	27	6
41	31	6
41	70	9
41	79	7
42	43	9
42	44	4
42	74	8
43	11	6
43	51	8
43	61	7
43	66	6
43	70	5
44	7	8
44	8	6
44	10	8
44	12	6
44	23	7
44	27	6
44	53	9
44	54	6
45	1	4
45	10	4
45	13	5
45	29	8
45	37	5
45	53	7
45	60	9
45	66	8
45	75	9
46	14	6
46	18	7
46	25	9
46	35	9
46	39	9
46	55	5
46	70	5
47	18	6
47	30	5
47	39	8
47	63	7
48	6	5
48	29	5
48	42	4
48	55	8
48	74	6
48	77	9
48	78	6
49	9	8
49	24	6
49	29	5
49	60	7
50	2	9
50	3	7
50	11	7
50	17	4
50	38	7
50	40	5
50	60	9
50	68	8
50	74	8
50	79	5
51	34	5
51	37	8
51	56	9
51	60	9
51	74	7
52	17	7
52	20	7
52	30	4
52	46	7
52	50	6
52	53	4
52	63	8
53	3	6
53	20	9
53	25	9
53	26	5
53	29	8
53	32	4
53	41	7
53	51	4
53	52	9
53	64	5
53	67	6
53	76	8
53	79	5
54	13	9
54	37	6
54	46	8
54	48	9
54	69	6
55	4	8
55	5	8
55	7	6
55	10	9
55	22	9
55	27	9
55	43	9
55	50	6
55	58	6
55	62	8
56	1	9
56	5	4
56	9	6
56	23	7
56	33	5
56	39	8
56	63	4
56	65	4
56	72	9
56	75	7
57	19	8
57	34	6
57	46	8
57	56	8
57	69	6
58	9	9
58	25	6
58	36	9
58	41	4
58	45	8
58	48	7
58	60	9
58	75	7
58	79	6
59	8	5
59	22	7
59	28	8
59	64	7
60	17	7
60	24	6
60	43	5
60	51	8
60	73	9
60	77	6
60	80	9
61	2	8
61	31	8
61	43	5
61	44	4
61	53	4
61	75	8
62	8	6
62	20	6
62	29	6
62	33	7
62	38	4
62	40	4
62	50	8
62	60	6
63	1	4
63	10	5
63	18	9
63	22	8
63	30	7
63	31	6
63	47	5
63	55	9
63	61	5
63	66	6
64	6	8
64	16	9
64	34	8
64	38	8
64	42	5
64	67	8
64	70	4
64	73	9
65	47	7
65	53	7
65	54	7
65	55	9
65	68	8
66	1	8
66	7	8
66	21	7
66	29	4
66	34	7
66	57	5
66	70	9
67	13	9
67	25	4
67	52	4
67	58	9
67	60	9
67	62	4
67	75	9
68	9	5
68	23	6
68	37	8
68	54	6
68	59	4
68	60	6
68	69	9
69	10	6
69	14	6
69	28	7
69	31	7
69	54	5
69	59	8
70	3	9
70	4	8
70	23	6
70	24	7
70	26	6
70	46	7
70	53	7
71	9	8
71	12	8
71	23	7
71	32	5
71	34	8
71	35	6
71	48	8
71	63	4
72	23	4
72	25	4
72	44	9
72	49	6
72	56	6
72	59	5
72	65	4
73	6	8
73	9	9
73	31	6
73	57	4
73	64	8
73	80	4
74	13	4
74	31	5
74	35	5
74	42	6
74	45	5
74	49	9
74	56	9
74	63	6
74	70	4
75	2	6
75	19	9
75	27	9
75	43	4
75	54	8
75	64	9
76	5	6
76	6	8
76	30	9
76	39	5
76	46	9
76	50	7
76	53	8
76	58	8
77	16	6
77	24	4
77	28	9
77	29	5
77	55	5
78	3	7
78	14	7
78	20	9
78	65	4
78	66	6
78	75	5
79	4	4
79	9	7
79	10	9
79	28	5
79	40	6
79	47	8
79	50	6
79	55	6
79	61	9
79	65	7
80	2	8
80	12	9
80	14	8
80	22	7
80	34	6
80	37	4
80	43	5
80	69	7
80	73	6
80	76	5
80	79	9
