1	87	2590	197
87	1	2590	197
1	312	2794	793
312	1	2794	793
1	478	3198	1098
478	1	3198	1098
1	489	3125	1193
489	1	3125	1193
1	520	3088	577
520	1	3088	577
1	682	2477	36
682	1	2477	36
1	705	2883	5122
705	1	2883	5122
1	935	2631	2269
935	1	2631	2269
1	980	2639	5557
980	1	2639	5557
2	33	2899	269
33	2	2899	269
2	737	3142	1241
737	2	3142	1241
2	777	3121	641
777	2	3121	641
3	485	2929	605
485	3	2929	605
3	584	2867	578
584	3	2867	578
3	614	2807	505
614	3	2807	505
3	663	2642	533
663	3	2642	533
3	937	2439	6925
937	3	2439	6925
4	460	3091	178
460	4	3091	178
4	476	2846	394
476	4	2846	394
4	534	2634	218
534	4	2634	218
4	768	2547	153
768	4	2547	153
5	573	2939	2122
573	5	2939	2122
5	656	2785	500
656	5	2785	500
5	887	2657	962
887	5	2657	962
5	958	3086	6290
958	5	3086	6290
6	57	3176	130
57	6	3176	130
6	585	2955	612
585	6	2955	612
6	710	2553	1665
710	6	2553	1665
7	61	2804	241
61	7	2804	241
7	351	3092	436
351	7	3092	436
7	459	3044	1040
459	7	3044	1040
7	487	2618	450
487	7	2618	450
7	721	3026	173
721	7	3026	173
7	724	3165	340
724	7	3165	340
8	267	3034	802
267	8	3034	802
8	773	3162	4500
773	8	3162	4500
8	988	2777	4724
988	8	2777	4724
9	338	2456	272
338	9	2456	272
9	436	2585	1261
436	9	2585	1261
9	804	2827	200
804	9	2827	200
9	888	2856	1261
888	9	2856	1261
10	515	2698	692
515	10	2698	692
10	732	2554	113
732	10	2554	113
11	259	2640	185
259	11	2640	185
11	347	3116	905
347	11	3116	905
11	432	2661	485
432	11	2661	485
11	467	3117	820
467	11	3117	820
11	479	3185	578
479	11	3185	578
11	858	2443	3445
858	11	2443	3445
11	900	2765	4405
900	11	2765	4405
11	974	2973	1145
974	11	2973	1145
12	450	2652	1345
450	12	2652	1345
12	584	2502	68
584	12	2502	68
12	614	2712	185
614	12	2712	185
12	937	2896	4745
937	12	2896	4745
