1512	2459	9
1513	101	2
1513	102	13
1513	169	5
1513	174	7
1513	376	3
1513	394	3
1513	493	8
1513	614	2
1513	877	7
1513	992	4
1513	1032	7
1513	1124	7
1513	1127	13
1513	1214	3
1513	1255	14
1513	1454	12
1513	1474	15
1513	1489	11
1513	1577	11
1513	1624	14
1513	1631	13
1513	1636	14
1513	1675	8
1513	1810	11
1513	1828	11
1513	1865	15
1513	1913	7
1513	1944	11
1513	1958	3
1513	2052	8
1513	2062	10
1513	2076	4
1513	2195	3
1513	2241	2
1513	2358	2
1513	2374	8
1513	2395	3
1513	2486	4
1514	72	7
1514	105	13
1514	249	2
1514	299	13
1514	362	4
1514	379	9
1514	387	10
1514	407	5
1514	594	7
1514	607	2
1514	621	12
1514	743	2
1514	751	8
1514	775	3
1514	785	9
1514	887	14
1514	918	7
1514	921	10
1514	991	3
1514	1050	5
1514	1090	13
1514	1130	5
1514	1323	4
1514	1395	3
1514	1406	14
1514	1410	5
1514	1652	12
1514	1788	7
1514	1795	10
1514	1878	8
1514	1886	15
1514	2075	10
1514	2111	9
1514	2246	11
1515	54	8
1515	66	2
1515	85	11
1515	105	8
1515	128	11
1515	222	10
1515	305	4
1515	321	4
1515	338	9
1515	482	15
1515	487	2
1515	498	12
1515	501	6
1515	643	11
1515	779	7
1515	782	9
1515	1054	9
1515	1145	14
1515	1218	9
1515	1605	2
1515	1694	2
1515	1992	2
1515	2157	8
1515	2174	8
1515	2226	7
1515	2236	7
1515	2276	6
1515	2339	3
1515	2373	5
1516	24	12
1516	45	5
1516	154	9
1516	197	7
1516	198	11
1516	210	9
1516	345	6
1516	402	10
1516	415	4
1516	621	2
1516	758	3
1516	759	8
1516	797	3
1516	823	2
1516	824	11
1516	833	6
1516	925	3
1516	958	9
1516	1087	14
1516	1125	7
1516	1204	14
1516	1328	6
1516	1433	9
1516	1546	11
1516	1601	7
1516	1703	11
1516	1871	7
1516	1944	11
1516	1964	6
1516	1990	14
1516	1993	4
1516	2081	7
1516	2141	13
1516	2173	2
1516	2366	2
1516	2464	12
1516	2488	6
1517	60	12
1517	189	3
1517	332	9
1517	471	15
1517	474	13
1517	850	3
1517	892	15
1517	994	3
1517	1178	9
1517	1186	10
1517	1203	2
1517	1333	8
1517	1395	14
1517	1411	15
1517	1422	3
1517	1477	14
1517	1536	15
1517	1554	3
1517	1563	12
1517	1584	12
1517	1623	8
1517	1876	10
1517	1887	4
1517	2083	11
1517	2248	3
1517	2300	10
1517	2467	3
1518	14	15
1518	18	11
1518	50	6
1518	253	11
1518	259	2
1518	302	9
1518	322	7
1518	400	13
1518	463	15
1518	507	13
1518	567	6
1518	819	5
1518	820	6
1518	834	15
1518	1132	10
1518	1143	14
1518	1267	14
1518	1268	14
1518	1396	13
1518	1405	13
1518	1433	10
1518	1568	4
1518	1581	7
1518	1588	2
1518	1602	4
1518	1653	10
1518	1733	7
1518	1840	5
1518	1844	7
1518	1911	13
1518	2056	11
1518	2073	14
1518	2261	3
1518	2277	10
1518	2285	2
1518	2365	6
1519	24	13
1519	36	9
1519	211	13
1519	377	15
1519	548	8
1519	827	13
1519	961	14
1519	997	15
1519	1016	12
1519	1152	15
1519	1189	10
1519	1327	13
1519	1394	13
1519	1418	13
1519	1428	7
1519	1537	11
1519	1579	11
1519	1593	15
1519	1769	8
1519	1798	4
1519	1817	7
1519	1857	6
1519	1872	5
1519	1926	4
1519	1980	6
1519	2014	3
1519	2032	14
1519	2173	2
1519	2193	12
1519	2407	5
1520	186	14
1520	240	7
1520	262	12
1520	332	5
1520	375	3
1520	400	12
1520	450	11
1520	467	6
1520	564	14
1520	626	4
1520	732	2
1520	742	15
1520	766	8
1520	843	9
1520	845	8
1520	865	11
1520	901	5
1520	911	15
1520	967	4
1520	1128	12
1520	1203	14
1520	1289	12
1520	1325	6
1520	1378	15
1520	1403	13
1520	1567	5
1520	1582	9
1520	1660	15
1520	1739	2
1520	1752	9
1520	1763	4
1520	1765	4
1520	1790	10
1520	1798	4
1520	1843	3
1520	1898	14
1520	2024	8
1520	2194	4
1520	2281	8
1520	2330	2
1520	2434	13
1521	65	4
1521	77	5
1521	82	9
1521	86	2
1521	200	4
1521	494	4
1521	539	7
1521	599	15
1521	710	7
1521	853	5
1521	900	2
1521	971	5
1521	974	7
1521	1176	9
1521	1202	12
1521	1203	13
1521	1222	3
1521	1270	2
1521	1286	3
1521	1350	5
1521	1407	7
1521	1439	2
1521	1573	7
1521	1626	4
1521	1726	8
1521	1740	10
1521	1745	6
1521	1867	2
1521	1874	8
1521	1970	4
1521	2002	10
1521	2015	8
1521	2052	12
1521	2145	10
1521	2336	3
1521	2449	15
1522	5	10
1522	122	2
1522	209	14
1522	226	5
1522	318	4
1522	370	12
1522	498	3
1522	562	5
1522	565	15
1522	636	14
1522	640	9
1522	696	2
1522	937	9
1522	1209	4
1522	1232	3
1522	1242	15
1522	1296	9
1522	1329	4
1522	1369	2
1522	1505	7
1522	1599	2
1522	1673	14
1522	1833	8
1522	1871	13
1522	1961	6
1522	1974	11
1522	2039	7
1522	2127	7
1522	2136	10
1522	2214	13
1522	2300	8
1522	2310	14
1522	2327	11
1522	2451	2
1522	2457	6
1523	28	6
1523	71	15
1523	92	11
1523	112	2
1523	479	6
1523	562	6
1523	701	13
1523	840	4
1523	901	8
1523	905	3
1523	1084	4
1523	1343	12
1523	1367	6
1523	1394	7
1523	1511	7
1523	1541	3
1523	1570	9
1523	1648	6
1523	1659	2
1523	1680	6
1523	1761	3
1523	1800	15
1523	1900	6
1523	1950	2
1523	2037	4
1523	2043	14
1523	2114	15
1523	2216	3
1523	2306	15
1523	2434	10
1524	33	10
1524	193	12
1524	253	12
1524	286	11
1524	358	5
1524	381	4
1524	464	12
1524	480	13
1524	533	5
1524	564	10
1524	570	11
1524	608	6
1524	651	7
1524	676	2
1524	679	9
1524	725	3
1524	955	15
1524	1124	5
1524	1174	5
1524	1192	6
1524	1365	13
1524	1406	4
1524	1461	13
1524	1751	5
1524	1790	10
1524	1844	12
1524	1956	2
1524	2025	7
1524	2031	13
1524	2069	9
1524	2129	8
1524	2211	4
1524	2242	2
1524	2300	3
1524	2323	12
1524	2419	12
1525	126	11
1525	221	10
1525	276	3
1525	398	6
1525	425	13
1525	446	12
1525	536	11
1525	592	6
1525	647	13
1525	848	6
1525	943	9
1525	1013	10
1525	1017	15
1525	1103	12
1525	1110	2
1525	1145	5
1525	1234	11
1525	1364	5
1525	1439	7
1525	1460	13
1525	1481	6
1525	1523	2
1525	1564	15
1525	1611	9
1525	1719	5
1525	1722	5
1525	1836	8
1525	1994	3
1525	2061	3
1525	2089	11
1525	2099	3
1525	2173	9
1525	2231	3
1525	2325	14
1525	2432	9
1526	77	9
1526	253	7
1526	286	3
1526	290	9
1526	424	6
1526	449	14
1526	528	12
1526	532	5
1526	630	13
1526	647	9
1526	691	10
1526	693	14
1526	699	6
1526	716	6
1526	799	5
1526	961	7
1526	1227	3
1526	1318	9
1526	1758	8
1526	1763	12
1526	1965	9
1526	1968	13
1526	2135	8
1526	2270	13
1526	2306	9
1526	2381	4
1526	2426	3
1526	2427	6
1526	2436	13
1526	2474	11
1526	2479	6
1526	2492	13
1527	134	13
1527	171	15
1527	200	6
1527	325	6
1527	484	9
1527	604	13
1527	640	10
1527	736	2
1527	802	12
1527	853	8
1527	882	9
1527	891	3
1527	923	14
1527	952	15
1527	978	13
1527	1095	3
1527	1131	8
1527	1151	6
1527	1170	10
1527	1330	7
1527	1465	8
1527	1514	5
1527	1556	15
1527	1664	11
1527	1769	2
1527	1773	8
1527	2137	14
1527	2141	5
1527	2184	13
1527	2341	4
1527	2342	11
1528	14	8
1528	129	11
1528	144	8
1528	163	13
1528	176	14
1528	236	10
1528	277	2
1528	302	7
1528	310	12
1528	329	6
1528	371	5
1528	442	3
1528	449	12
1528	515	9
1528	567	10
1528	574	14
1528	591	14
1528	593	5
1528	648	14
1528	699	3
1528	1056	4
1528	1123	15
1528	1189	5
1528	1231	8
1528	1319	2
1528	1363	3
1528	1714	14
1528	1739	11
1528	1740	10
1528	1747	4
1528	1769	12
1528	1863	2
1528	2046	4
1528	2198	10
1528	2214	6
1528	2255	5
1528	2268	10
1528	2334	15
1528	2389	7
1528	2393	14
1528	2495	14
1529	191	3
1529	286	14
1529	288	15
1529	317	3
1529	405	15
1529	543	4
1529	566	10
1529	607	6
1529	631	3
1529	709	4
1529	754	5
1529	759	7
1529	762	7
1529	786	9
1529	868	15
1529	884	5
1529	938	14
1529	970	13
1529	1091	12
1529	1130	8
1529	1155	15
1529	1262	8
1529	1369	15
1529	1378	12
1529	1419	10
1529	1443	15
1529	1453	3
1529	1583	3
1529	1734	4
1529	1796	5
1529	1892	12
1529	1917	15
1529	1947	13
1529	2111	3
1529	2183	12
1529	2204	3
1529	2275	14
1529	2361	11
1529	2365	5
1529	2430	8
1529	2471	4
1530	63	8
1530	69	10
1530	205	15
1530	208	4
1530	213	7
1530	353	5
1530	358	9
1530	376	7
1530	380	7
1530	461	2
1530	505	7
1530	577	10
1530	585	6
1530	696	12
1530	709	8
1530	746	15
1530	769	4
1530	784	6
1530	841	9
1530	870	12
1530	953	9
1530	988	10
1530	1064	13
1530	1125	8
1530	1208	13
1530	1239	8
1530	1299	4
1530	1514	9
1530	1567	13
1530	1651	3
1530	1751	6
1530	1833	2
1530	1865	13
1530	1910	15
